AIRPORT_ID,Code,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
13360,MLB,Melbourne Regional,28.1025,-80.64305556
13360,MLB,Melbourne International,28.1025,-80.64305556
13361,MLC,McAlester Regional,34.88027778,-95.785
13362,MLD,Malad City Airport,42.16944444,-112.2916667
13363,MLE,Male International,4.20138889,73.52444444
13363,MLE,Ibrahim Nasir International,4.19194444,73.52916667
13363,MLE,Velana International,4.19194444,73.52916667
13364,MLF,Milford Municipal/Ben and Judy Briscoe Field,38.42666667,-113.0125
13365,MLG,Abdul Rachman Saleh,-7.92833333,112.7141667
13366,MLH,EuroAirport,47.59,7.53
13367,MLI,Quad City International,41.44888889,-90.505
13368,MLK,Malta Airport,48.36694444,-107.9194444
13369,MLL,Marshall Don Hunter Sr.,61.86416667,-162.0261111
13370,MLM,General Francisco J. Mujica International,19.85,-101.0252778
13371,MLN,Melilla Airport,35.28194444,-2.95444444
13372,MLO,Milos Airport,36.69777778,24.47694444
13373,MLP,Malabang Airport,7.61833333,124.0575
13374,MLQ,Malalaua Airport,-8.07055556,146.1516667
13375,MLS,Frank Wiley Field,46.43055556,-105.8805556
13376,MLT,Millinocket Municipal,45.64777778,-68.68555556
13377,MLU,Monroe Regional,32.51111111,-92.03888889
13378,MLV,Merluna Airport,-13.06666667,142.45
13379,MLW,Spriggs Payne,6.28944444,-10.75833333
13379,MLW,Monrovia Spriggs Payne,6.28916667,-10.75888889
13380,MLX,Erhac,38.43527778,38.09111111
13380,MLX,Malatya Airport,38.43583333,38.09
13381,MLY,Manley Hot Springs Airport,64.99666667,-150.6430556
13382,MLZ,Melo Airport,-32.36666667,-54.23333333
13383,MMA,Malmo Metropolitan Area,55.53027778,13.37166667
13384,MMB,Memanbetsu Airport,43.9,144.1672222
13385,MMC,Ciudad Mante Airport,22.74805556,-99.01388889
13385,MMC,Cuauhtemoc,22.73888889,-99.01833333
13386,MMD,Minami Daito Airport,25.84138889,131.2472222
13387,MME,Teesside,54.51166667,-1.42055556
13387,MME,Durham Tees Valley,54.50916667,-1.42944444
13388,MMH,Mammoth Lakes Airport,37.63111111,-118.8513889
13389,MMI,McMinn County,35.39666667,-84.56277778
13390,MMJ,Matsumoto Airport,36.16666667,137.9227778
13391,MMK,Murmansk Airport,68.78194444,32.75138889
13392,MML,Marshall Muni/Ryan Field,44.44722222,-95.8175
13392,MML,Southwest Minnesota Regional-Marshall/Ryan Field,44.45166667,-95.82444444
13393,MMM,Middlemount Airport,-22.8025,148.7047222
13394,MMN,Minute Man Air Field,42.46111111,-71.51916667
13395,MMP,Mompos Airport,9.26166667,-74.43611111
13396,MMQ,Mbala Airport,-8.85805556,31.33444444
13397,MMT,McEntire Jngb,33.91833333,-80.79972222
13398,MMU,Morristown Municipal,40.79916667,-74.41583333
13399,MMX,Malmo-Sturup,55.53027778,13.37166667
13399,MMX,Malmo Airport,55.53027778,13.37166667
13400,MMY,Miyako,24.78083333,125.2972222
13401,MN1,Fosston Municipal,47.59277778,-95.77361111
13402,MN2,Moose Lake Carlton County,46.41888889,-92.80472222
13403,MN3,Ortonville Municipal-Martinson Field,45.30555556,-96.42444444
13404,MNB,Muanda,-5.92694444,12.35277778
13405,MNC,Nacala Airport,-14.48,40.70861111
13405,MNC,Nacala International,-14.48638889,40.7125
13406,MNI,Gerald's,16.79138889,-62.19333333
13406,MNI,John A. Osborne International,16.79138889,-62.19333333
13406,MNI,John A. Osborne,16.79138889,-62.19333333
13407,MNK,Maiana Airport,1.00388889,173.0311111
13408,MNL,Manila Ninoy Aquino International,14.51,121.0183333
13408,MNL,Ninoy Aquino International,14.50861111,121.0194444
13409,MNM,Menominee County,45.12166667,-87.63611111
13409,MNM,Menominee-Marinette Twin County,45.12666667,-87.63833333
13410,MNN,Marion Municipal,40.61638889,-83.06583333
13411,MNO,Manono Airport,-7.28805556,27.39388889
13413,MNR,Mongu Airport,-15.22555556,23.15777778
13414,MNS,Mansa Airport,-11.125,28.86666667
13415,MNT,Minto Airport,65.14361111,-149.37
13415,MNT,Minto Al Wright,65.14361111,-149.37
13416,MNU,Moulmein Airport,16.44166667,97.66944444
13416,MNU,Mawlamyine Airport,16.44166667,97.66944444
13417,MNX,Manicore Airport,-5.81166667,-61.27861111
13418,MNZ,Manassas Regional/Harry P. Davis Field,38.72194444,-77.51805556
13419,MO1,Midwest National Air Center,39.3325,-94.30944444
13420,MO2,Washington Regional,38.5875,-90.99388889
13421,MOA,Orestes Acosta,20.65416667,-74.92194444
13422,MOB,Mobile Regional,30.68833333,-88.24083333
13423,MOC,Montes Claros Airport,-16.70777778,-43.81722222
13423,MOC,Mario Ribeiro,-16.70694444,-43.81888889
13424,MOD,Modesto City-County-Harry Sham Field,37.62694444,-120.9552778
13425,MOG,Mong Hsat Airport,20.51666667,99.26333333
13426,MOL,Aro,62.74861111,7.27111111
13427,MOM,Moudjeria Ledfotar,17.75,-12.5
13428,MON,Mount Cook Airport,-43.76638889,170.135
13429,MOP,Mount Pleasant Municipal,43.62083333,-84.73333333
13430,MOQ,Morondava Airport,-20.28361111,44.31833333
13431,MOR,Moore-Murrell,36.17944444,-83.37583333
13432,MOS,Moses Point Airport,64.69555556,-162.0433333
13433,MOT,Minot International,48.25944444,-101.2808333
13434,MOU,Mountain Village Airport,62.08944444,-163.7166667
13435,MOW,Moscow Metropolitan Area,55.65555556,37.52222222
13437,MOY,Monterrey Airport,4.88416667,-72.89527778
13438,MOZ,Temae,-17.48333333,-149.7666667
13439,MPB,Watson Island International,25.77833333,-80.17027778
13440,ID2,Montpelier Airport,42.33611111,-111.2888889
13441,MPJ,Petit Jean Park,35.1375,-92.91166667
13442,MPK,Mokpo Airport,34.76,126.3802778
13443,MPL,Mediterranee,43.58055556,3.97027778
13443,MPL,Montpellier Mediterranee,43.58333333,3.96138889
13444,LUM,Lourenco Marques,-25.92027778,32.57305556
13444,MPM,Maputo International,-25.92027778,32.57305556
13444,MPM,Maputo Airport,-25.92083333,32.5725
13445,MPN,Mount Pleasant Airport,-51.82222222,-58.44166667
13446,MPO,Pocono Mountains Municipal,41.1375,-75.375
13447,MPR,McPherson Airport,38.35527778,-97.69138889
13448,MPS,Mount Pleasant Municipal,33.12861111,-94.97583333
13449,MPT,Maliana Airport,-8.97944444,125.2163889
13450,MPV,Edward F Knapp State,44.20333333,-72.56666667
13451,MPX,Miyanmin Airport,-4.9,141.6166667
13452,MQB,Macomb Municipal,40.52,-90.6525
13453,MQJ,Mount Comfort,39.84361111,-85.89694444
13453,MQJ,Indianapolis Regional,39.84361111,-85.89694444
13454,MQL,Mildura Airport,-34.2275,142.085
13455,MQN,Rossvoll,66.36333333,14.3
13456,MQP,Kruger Mpumalanga International,-25.38305556,31.10555556
13457,MQQ,Moundou Airport,8.625,16.07333333
13458,MQS,Mustique Airport,12.88833333,-61.18194444
13459,MQT,Marquette County,46.35361111,-87.39527778
13459,MQT,Sawyer International,46.35361111,-87.39527778
13460,MQX,Alula Aba Nega,13.46833333,39.52638889
13460,MQX,Mek'ele Airport,13.46722222,39.53361111
13461,MQY,Smyrna Airport,36.00888889,-86.52
13462,MRA,Misurata Airport,32.32583333,15.06055556
13462,MRA,Misurata International,32.32527778,15.06083333
13462,MRA,Misrata International,32.32527778,15.06083333
13463,MRB,Martinsburg Municipal,39.40166667,-77.985
13463,MRB,Eastern WV Regional/Shepherd Field,39.40194444,-77.98472222
13464,MRC,Maury County,35.55444444,-87.18027778
13465,MRD,Alberto Carnevalli,8.58333333,-71.15777778
13466,MRH,Beaufort/Morehead,34.73416667,-76.66027778
13466,MRH,Beaufort Morehead City,34.73416667,-76.66027778
13467,MRI,Merrill Field,61.21611111,-149.85
13469,MRK,Marco Island Airport,25.99472222,-81.67277778
13470,MRN,Morganton Lenoir,35.83333333,-81.61666667
13471,MRQ,Grand Case A/D,18.1,-63.05
13471,CCE,Grand Case Airport,18.10055556,-63.04888889
13472,MRS,Provence,43.43555556,5.21638889
13472,MRS,Marseille Provence,43.43666667,5.215
13473,MRU,Plaisance,-20.4275,57.67638889
13473,MRU,Sir Seewoosagur Ramgoolam International,-20.43027778,57.68361111
13474,MRV,Mineralnyye Vody Airport,44.21666667,43.08333333
13475,MRX,Del Caribe International,10.91666667,-63.98
13476,MRY,Monterey Peninsula,36.58805556,-121.8480556
13476,MRY,Monterey Regional,36.58694444,-121.8430556
13477,MRZ,Moree Airport,-29.49833333,149.8455556
13478,MS1,Grenada Municipal,33.8325,-89.79833333
13479,MSA,Muskrat Dam Airport,53.43888889,-91.76388889
13480,MSC,Falcon Field,33.46083333,-111.7283333
13481,MSE,Manston Airport,51.34166667,1.34722222
13482,MSH,Masirah Airport,20.675,58.89166667
13483,MSJ,Misawa AB,40.70027778,141.3719444
13484,MSL,Northwest Alabama Regional,34.74527778,-87.61027778
13485,MSN,Truax Field,43.14194444,-89.33694444
13485,MSN,Dane County Regional-Truax Field,43.14,-89.3375
13486,MSO,Missoula International,46.91555556,-114.0875
13487,MSP,Minneapolis-St Paul International,44.88611111,-93.21777778
13488,MSQ,Minsk 2,53.8825,28.03083333
13490,MSS,Richards Field,44.93777778,-74.84666667
13490,MSS,Massena International-Richards Field,44.93583333,-74.84555556
13491,MST,Maastricht Aachen,50.91111111,5.77361111
13491,MST,Maastricht Airport,50.91027778,5.76861111
13492,MSU,Moshoeshoe I International,-29.46222222,27.5525
13493,MSV,Sullivan County International,41.70166667,-74.795
13494,MSW,Massawa Airport,15.61166667,39.44027778
13494,MSW,Massawa International,15.67,39.37
13495,MSY,Louis Armstrong New Orleans International,29.99111111,-90.25138889
13496,MSZ,Yuri Gagarin,-15.20861111,12.16083333
13497,MT1,Colstrip Airport,45.85277778,-106.7091667
13498,MTC,Selfridge Angb,42.60083333,-82.83722222
13499,MTD,Mount Sanford Station,-16.97833333,130.5547222
13500,MTE,Monte Alegre Airport,-1.98333333,-54.06666667
13501,MTH,The Florida Keys Marathon,24.72611111,-81.05138889
13501,MTH,The Florida Keys Marathon International,24.72611111,-81.05138889
13502,MTJ,Montrose Regional,38.50055556,-107.8947222
13503,MTL,Maitland Airport,-32.70277778,151.4916667
13504,MTM,Metlakatala,55.13333333,-131.5833333
13505,MTN,Martin State,39.32555556,-76.41388889
13506,MTO,Coles County Memorial,39.47861111,-88.27833333
13507,MTP,Sky Portal,41.07666667,-71.92055556
13508,MTR,Los Garzones,8.74583333,-75.88138889
13509,MTS,Matsapha,-26.52416667,31.31138889
13510,MTT,Minatitlan Airport,18.10333333,-94.58055556
13511,MTV,Mota Lava Airport,-13.81666667,167.7
13512,MTW,Manitowoc County,44.12972222,-87.68222222
13513,MTX,Metro Field,64.80833333,-147.76
13514,MTY,General Mariano Escobedo,25.77944444,-100.1052778
13514,MTY,General Mariano Escobedo International,25.7775,-100.1069444
13515,MTZ,Israel Bar Yehuda,31.32777778,35.38888889
13516,MUA,Munda Airport,-8.33333333,157.25
13517,MUB,Maun Airport,-19.97083333,23.43055556
13518,MUC,Munich-Riem,48.1325,11.69916667
13518,MUC,Munich Airport,48.35388889,11.78611111
13518,MUC,Muenchen,48.35388889,11.78611111
13520,MUE,Waimea-Kohala,20.00138889,-155.6680556
13521,MUG,Mulege Airport,26.91666667,-111.9833333
13522,MUH,Mersa Matruh Airport,31.32444444,27.22222222
13523,MUL,Spence,31.1375,-83.70416667
13524,MUN,Maturin Airport,9.74583333,-63.15416667
13524,MUN,Jose Tadeo Monagas International,9.74916667,-63.15333333
13525,MUO,Mountain Home AFB,43.04361111,-115.8716667
13526,MUR,Marudi Airport,4.17944444,114.3261111
13527,MUT,Muscatine Municipal,41.36666667,-91.145
13528,MUX,Multan International,30.20277778,71.41805556
13530,MUZ,Musoma Airport,-1.49722222,33.8
13531,MVB,Mvengue Airport,-1.65694444,13.43972222
13532,MVD,Carrasco International,-34.84,-56.03027778
13533,MVF,Dixsept Rosado,-5.21666667,-37.23333333
13534,MVJ,Marlboro,18.02166667,-77.49527778
13535,MVL,Morrisville Stowe State,44.53583333,-72.61444444
13536,MVM,Kayenta Airport,36.70972222,-110.2369444
13537,MVN,Mount Vernon Airport,38.32305556,-88.85861111
13539,MVR,Maroua Ville,10.45222222,14.25638889
13539,MVR,Salak,10.45138889,14.25722222
13540,MVW,Skagit Regional (Bayview),48.47027778,-122.4105556
13540,MVW,Skagit Regional,48.47083333,-122.4208333
13541,MVY,Martha's Vineyard Airport,41.39277778,-70.61666667
13543,MWA,Williamson County Regional,37.75194444,-89.01638889
13543,MWA,Veterans Airport of Southern Illinois,37.755,-89.01111111
13544,MWC,Lawrence J Timmerman,43.10944444,-88.03416667
13545,MWD,Mianwali Airport,32.5625,71.57277778
13546,MWH,Grant County International,47.205,-119.3155556
13547,MWL,Mineral Wells Airport,32.78222222,-98.06111111
13548,MWM,Windom Municipal,43.9125,-95.10833333
13549,MWO,Hook Field Municipal,39.53166667,-84.39666667
13549,MWO,Middletown Regional/Hook Field,39.53194444,-84.39638889
13550,MWQ,Magway,20.16861111,94.93694444
13551,MWZ,Mwanza Airport,-2.44472222,32.92805556
13552,MXB,Andi Jemma,-2.53333333,120.3333333
13553,MXC,Monticello Airport,37.93722222,-109.3463889
13554,MXE,Laurinburg-Maxton,34.79166667,-79.36611111
13555,MXF,Maxwell AFB,32.37916667,-86.3625
13556,MXG,Marlboro Airport,42.34305556,-71.50944444
13557,MXH,Moro Airport,-6.35,143.25
13558,MXJ,Minna Airport,9.65222222,6.46222222
13559,MXL,General Rodolfo Sanchez Taboada International,32.63055556,-115.2416667
13560,MXP,Malpensa,45.63277778,8.73222222
13561,MXS,Maota Airport,-13.7425,-172.2577778
13562,MXT,Maintirano Airport,-18.04777778,44.03277778
13563,MXX,Mora Airport,61,14.55
13564,MXY,McCarthy Airport,61.43916667,-142.9238889
13565,MYA,Moruya Airport,-35.90166667,150.1466667
13566,MYB,Mayumba Airport,-3.45833333,10.67666667
13567,MYC,Maracay Airport,10.25,-67.6
13568,MYD,Malindi Airport,-3.22611111,40.10055556
13569,MYE,Miyake Jima Airport,34.06944444,139.5625
13570,MYF,Montgomery Field,32.81583333,-117.1394444
13570,MYF,Montgomery Gibbs Executive,32.81583333,-117.1394444
13571,MYG,Mayaguana Aux Af,22.37666667,-73.01833333
13571,MYG,Mayaguana Airport,22.37666667,-73.01833333
13572,MYH,Cliff Dwellers Lodge,36.73388889,-111.7533333
13572,MYH,Cliff Dwellers,36.73444444,-111.7527778
13573,MYJ,Matsuyama Airport,33.82222222,132.7041667
13574,MYK,May Creek Airport,61.33666667,-142.6847222
13575,MYL,McCall Municipal,44.88888889,-116.1016667
13576,MYP,Mary Airport,37.61944444,61.89666667
13577,MYR,Myrtle Beach International,33.67916667,-78.92972222
13578,MYT,Myitkyina West,25.35416667,97.29888889
13578,MYT,Myitkyina Airport,25.38444444,97.35527778
13579,MYU,Mekoryuk Airport,60.37277778,-166.2680556
13580,MYV,Yuba County,39.09805556,-121.5697222
13581,MYW,Mtwara Airport,-10.33888889,40.19361111
13582,MYY,Lutong,4.45472222,114.0036111
13582,MYY,Miri Airport,4.32194444,113.9869444
13584,MZB,Mocimboa Da Praia Airport,-11.35611111,40.35416667
13585,MZG,Ma Kung AB,23.56916667,119.6186111
13586,MZI,Mopti Airport,14.50833333,-4.085
13586,MZI,Ambodedjo,14.51277778,-4.07944444
13587,MZJ,Pinal Airpark,32.50861111,-111.3294444
13588,MZK,Marakei Airport,1.98333333,173.6666667
13589,MZL,La Nubia,5.02972222,-75.46666667
13590,MZM,Metz-Nancy Metz-Frescaty,49.0725,6.13444444
13591,MZN,Minj Airport,-5.90555556,144.6766667
13592,MZO,Sierra Maestra,20.28888889,-77.08666667
13592,MZO,Sierra Maestra International,20.28888889,-77.08666667
13593,MZR,Mazar I Sharif,36.70416667,67.20833333
13593,MZR,Mawlana Jalaludin Muhammad Balkhi,36.70638889,67.21611111
13593,MZR,Mawlana Jalaluddin Muhammad Balkhi,36.70638889,67.21611111
13594,MZT,General Rafael Buelna International,23.1625,-106.2738889
13595,MZZ,Marion Municipal,40.49083333,-85.67944444
13596,N47,Pottstown Municipal,40.26027778,-75.67083333
13597,N87,Trenton-Robbinsville,40.21388889,-74.60166667
13598,NAA,Narrabri Airport,-30.3,149.8333333
13599,NAD,Harriman-and-West,42.69638889,-73.17166667
13600,NAG,Nagpur International,21.09111111,79.04972222
13600,NAG,Dr. Baba Saheb Ambedkar International,21.0975,79.04305556
13601,NAK,Nakhon Ratchasima Airport,14.94944444,102.3127778
13602,NAN,Nadi International,-17.7525,177.4469444
13603,NAO,Nanchong Airport,30.8,106.0666667
13604,NAP,Napoli/Capodichino,40.88611111,14.29166667
13604,NAP,Capodichino,40.88611111,14.29083333
13605,NAS,Nassau International,25.04055556,-77.47194444
13605,NAS,Lynden Pindling International,25.03861111,-77.46638889
13606,NAT,Augusto Severo,-5.91055556,-35.24361111
13606,NAT,Augusto Severo International,-5.90833333,-35.24916667
13607,NAU,Napuka,-14.17666667,-141.2669444
13609,NAZ,Nana,-10.65555556,162.2058333
13610,NBA,Nambaiyufa Airport,-6.24055556,145.2411111
13611,NBC,Begishevo,55.56666667,52.1
13612,NBG,New Orleans NAS,29.825,-90.035
13612,NBG,New Orleans NAS JRB,29.82722222,-90.02666667
13613,NBJ,Newburgh Airport,41.53333333,-72.04305556
13614,BKK,Suvarnabhumi International,13.68111111,100.7472222
13616,NBO,Jomo Kenyatta International,-1.31666667,36.93083333
13616,NBO,Nairobi Jomo Kenyatta International,-1.31666667,36.93138889
13617,NBU,Glenview NAS,42.08333333,-87.81833333
13618,NBW,Guantanamo Bay NAS,19.90611111,-75.2075
13618,NBW,Guantanamo Bay NS,19.90638889,-75.20694444
13619,NC1,Gastonia Municipal,35.20277778,-81.14972222
13620,NC2,Johnston County,35.54083333,-78.39027778
13620,NC2,Johnston Regional,35.54083333,-78.39027778
13621,NC3,Shelby Municipal,35.25555556,-81.60083333
13621,NC3,Shelby-Cleveland County Regional,35.25583333,-81.60083333
13622,NC4,Currituck County Regional,36.39888889,-76.01611111
13623,NC5,Duplin County,35,-77.98166667
13624,NCA,North Caicos Airport,21.91666667,-71.9425
13624,NCA,North Caicos International,21.9175,-71.93972222
13625,NCE,Cote d'Azur,43.66388889,7.2175
13625,NCE,Nice Cote d'Azur,43.65833333,7.21583333
13626,NCH,Nachingwea Airport,-10.36388889,38.775
13627,NCI,Necocli Airport,8.45638889,-76.77944444
13628,NCL,Newcastle/Woolsington,55.03777778,-1.68666667
13628,NCL,Newcastle Airport,55.03777778,-1.68666667
13629,NCN,Chenega Bay,60.07722222,-147.9919444
13630,NCO,Quonset State Air Reserve National Guard Helipad,41.59944444,-71.41666667
13631,NCP,Cubi Point NAS,14.79444444,120.2713889
13632,NCQ,Dobbins ARB,33.91527778,-84.51638889
13633,NCS,Newcastle Airport,-27.77416667,29.99
13634,NCT,Nicoya Airport,10.13888889,-85.445
13634,NCT,Miguel Angel Castillo Zumbado,10.13944444,-85.44555556
13635,NCU,Nukus Airport,42.48666667,59.62277778
13636,NCY,Meythet,45.93055556,6.10083333
13636,NCY,Annecy Meythet,45.92916667,6.09888889
13637,ND1,Hamry Field,46.64888889,-96.99861111
13637,ND1,Robert Odegaard Field,46.64861111,-96.99888889
13638,NDB,Nouadhibou Airport,20.93416667,-17.02833333
13639,NDC,Nanded Airport,19.18138889,77.32555556
13641,NDJ,Ndjamena Airport,12.13472222,15.035
13641,NDJ,Ndjamena Hassan Djamous,12.13361111,15.03388889
13641,NDJ,Hassan Djamous,12.13361111,15.03388889
13642,NDL,Ndele Airport,8.42666667,20.63166667
13643,NDR,El Aroui International,34.98916667,-3.02777778
13644,NDZ,Nordholz Airport,53.76888889,8.65833333
13644,NDZ,Nordholz-Spieka,53.76888889,8.65833333
13645,NE1,Quinn Field,40.92638889,-100.1483333
13645,NE1,Gothenburg Municipal,40.92555556,-100.1466667
13646,NE2,Blair Municipal,41.41805556,-96.11361111
13647,NEA,Glynco NAS,31.25055556,-81.47611111
13648,NEG,Negril Airport,18.30833333,-78.33333333
13650,NEL,Lakehurst Naec,40.02333333,-74.39916667
13650,NEL,Lakehurst/Maxfield Field,40.035,-74.35222222
13651,NER,Neryungri Airport,56.9,124.8833333
13652,NET,New Bight Airport,24.31527778,-75.45416667
13653,NEU,Sam Neua Airport,20.41472222,104.0686111
13653,NEU,Samneua,20.41833333,104.0661111
13654,NEV,Newcastle,17.205,-62.5925
13654,NEV,Vance Winkworth Amory International,17.20555556,-62.59388889
13654,NEV,Vance Winkworth Amory,17.20555556,-62.59
13655,NEW,Lakefront,30.03944444,-90.02666667
13656,NFL,Fallon NAS,39.41666667,-118.7
13657,NGA,Young Airport,-34.25833333,148.25
13658,NGB,Lishe,29.82666667,121.4619444
13659,NGC,North Rim,36.18333333,-112.1333333
13660,NGD,Anegada Airport,18.71666667,-64.3
13660,NGD,Auguste George,18.7275,-64.32888889
13661,NGE,N'Gaoundere Airport,7.35638889,13.56138889
13662,NGF,Kaneohe Bay MCAS,21.45055556,-157.7680556
13663,NGM,Agana NAS,13.44972222,144.75
13664,NGO,Nagoya Airport,35.255,136.9244444
13664,NKM,Nagoya - Komaki,35.255,136.9244444
13664,NKM,Nagoya Airport,35.25555556,136.9244444
13665,NGP,Corpus Christi NAS,27.69277778,-97.29111111
13666,NGS,Nagasaki Airport,32.91361111,129.9158333
13667,NGU,Norfolk NAS,36.93722222,-76.29055556
13667,NGU,Norfolk NS,36.93777778,-76.28916667
13668,NGZ,Alameda NAS,37.79055556,-122.3255556
13669,NHA,Nha Trang,12.22777778,109.1938889
13670,NHD,Minhad AB,25.02694444,55.36638889
13671,NHK,Patuxent River NAS,38.29166667,-76.41638889
13672,NHT,RAF Northolt,51.55305556,-0.41805556
13673,NHV,Nuku Hiva Fr.Poly.,-8.78333333,-140.1666667
